4.020,6,
5.502,31,
6.984,69,
8.466,77,
9.948,42,
11.430,6,
12.912,4,
14.394,6,
15.876,11,
17.358,79,
18.840,6,
20.322,2,
21.804,0,
23.286,0,
24.768,0,
26.250,0,
27.732,2,
29.214,5,
30.696,4,
32.178,2,
3.640,55,
5.821,31,
8.002,30,
10.183,32,
12.364,581,
14.545,526,
16.726,140,
18.907,170,
21.088,10,
23.269,12,
25.450,13,
27.631,6,
29.812,15,
31.993,35,
34.174,55,
36.355,69,
38.536,4,
40.717,19,
42.898,92,
45.079,64,
3.340,4,
4.325,0,
5.310,0,
6.295,0,
7.280,0,
8.265,0,
9.250,0,
10.235,0,
11.220,0,
12.205,0,
13.190,0,
14.175,0,
15.160,0,
16.145,0,
17.130,0,
18.115,0,
19.100,0,
20.085,0,
21.070,0,
22.055,4,
1.960,2,
3.013,3,
4.066,3,
5.119,11,
6.172,4,
7.225,0,
8.278,1,
9.331,0,
10.384,5,
11.437,5,
12.490,1,
13.543,0,
14.596,32,
15.649,158,
16.702,85,
17.755,317,
18.808,165,
19.861,1,
20.914,1,
21.967,1,
3.820,13,
4.221,0,
4.622,42,
5.023,1,
5.424,1,
5.825,0,
6.226,13,
6.627,7,
7.028,0,
7.429,0,
7.830,0,
8.231,0,
8.632,2,
9.033,3,
9.434,13,
9.835,77,
10.236,36,
10.637,39,
11.038,11,
11.439,3,
