3.820,23,
5.039,15,
6.258,29,
7.477,48,
8.696,119,
9.915,58,
11.134,12,
12.353,9,
13.572,3,
14.791,21,
16.010,22,
17.229,15,
18.448,3,
19.667,5,
20.886,9,
22.105,3,
23.324,5,
24.543,0,
25.762,3,
26.981,2,
1.720,16,
3.921,28,
6.122,17,
8.323,268,
10.524,113,
12.725,46,
14.926,35,
17.127,79,
19.328,163,
21.529,86,
23.730,287,
25.931,53,
28.132,299,
30.333,109,
32.534,134,
34.735,111,
36.936,31,
39.137,1,
41.338,2,
43.539,5,
2.920,2,
3.920,2,
4.920,1,
5.920,1,
6.920,1,
7.920,0,
8.920,0,
9.920,0,
10.920,0,
11.920,0,
12.920,0,
13.920,0,
14.920,0,
15.920,0,
16.920,0,
17.920,0,
18.920,0,
19.920,0,
20.920,0,
21.920,1,
3.780,2,
6.044,4,
8.308,9,
10.572,15,
12.836,2,
15.100,4,
17.364,4,
19.628,5,
21.892,12,
24.156,112,
26.420,25,
28.684,402,
30.948,17,
33.212,1,
35.476,0,
37.740,0,
40.004,0,
42.268,0,
44.532,0,
46.796,1,
3.120,19,
3.353,0,
3.586,4,
3.819,22,
4.052,0,
4.285,0,
4.518,2,
4.751,12,
4.984,7,
5.217,7,
5.450,7,
5.683,41,
5.916,51,
6.149,72,
6.382,32,
6.615,5,
6.848,0,
7.081,0,
7.314,0,
7.547,1,
