5.500,13,
6.523,19,
7.546,66,
8.569,117,
9.592,109,
10.615,85,
11.638,855,
12.661,1557,
13.684,211,
14.707,100,
15.730,69,
16.753,24,
17.776,28,
18.799,5,
19.822,4,
20.845,5,
21.868,1,
22.891,1,
23.914,1,
24.937,2,
4.760,86,
10.480,198,
16.200,60,
21.920,113,
27.640,95,
33.360,16,
39.080,1,
44.800,2,
50.520,2,
56.240,5,
61.960,5,
67.680,1,
73.400,2,
79.120,5,
84.840,18,
90.560,66,
96.280,27,
102.000,20,
107.720,8,
113.440,2,
3.460,1,
3.562,0,
3.664,0,
3.766,0,
3.868,0,
3.970,0,
4.072,0,
4.174,0,
4.276,1,
4.378,0,
4.480,0,
4.582,0,
4.684,0,
4.786,1,
4.888,0,
4.990,0,
5.092,0,
5.194,0,
5.296,0,
5.398,1,
2.760,24,
4.555,8,
6.350,21,
8.145,23,
9.940,0,
11.735,5,
13.530,3,
15.325,2,
17.120,1,
18.915,0,
20.710,0,
22.505,0,
24.300,0,
26.095,1,
27.890,0,
29.685,2,
31.480,9,
33.275,3,
35.070,1,
36.865,1,
3.820,48300,
8.511,121,
13.202,76,
17.893,9,
22.584,4,
27.275,13,
31.966,10,
36.657,4,
41.348,3,
46.039,4,
50.730,3,
55.421,1,
60.112,5,
64.803,0,
69.494,5,
74.185,5,
78.876,0,
83.567,2,
88.258,11,
92.949,9,
