5.420,62,
6.832,193,
8.244,111,
9.656,81,
11.068,86,
12.480,98,
13.892,300,
15.304,289,
16.716,404,
18.128,191,
19.540,64,
20.952,46,
22.364,35,
23.776,30,
25.188,20,
26.600,8,
28.012,4,
29.424,21,
30.836,42,
32.248,14,
4.460,62,
8.790,128,
13.120,85,
17.450,128,
21.780,146,
26.110,126,
30.440,138,
34.770,90,
39.100,1,
43.430,0,
47.760,0,
52.090,0,
56.420,0,
60.750,0,
65.080,0,
69.410,0,
73.740,0,
78.070,0,
82.400,0,
86.730,1,
3.640,2,
4.605,0,
5.570,0,
6.535,0,
7.500,0,
8.465,0,
9.430,0,
10.395,0,
11.360,0,
12.325,0,
13.290,0,
14.255,0,
15.220,0,
16.185,0,
17.150,0,
18.115,0,
19.080,0,
20.045,0,
21.010,1,
21.975,1,
3.240,7,
5.246,150,
7.252,401,
9.258,27,
11.264,24,
13.270,18,
15.276,150,
17.282,122,
19.288,7,
21.294,3,
23.300,4,
25.306,38,
27.312,7,
29.318,3,
31.324,0,
33.330,0,
35.336,3,
37.342,3,
39.348,2,
41.354,1,
5.560,33351,
10.767,49,
15.974,54,
21.181,9,
26.388,2,
31.595,3,
36.802,3,
42.009,8,
47.216,9,
52.423,7,
57.630,10,
62.837,2,
68.044,6,
73.251,7,
78.458,12,
83.665,9,
88.872,4,
94.079,25,
99.286,6,
104.493,1,
