3.280,506,
7.976,1196,
12.672,733,
17.368,308,
22.064,26,
26.760,0,
31.456,0,
36.152,0,
40.848,0,
45.544,0,
50.240,0,
54.936,0,
59.632,0,
64.328,0,
69.024,0,
73.720,0,
78.416,0,
83.112,1,
87.808,0,
92.504,2,
3.320,61,
9.952,283,
16.584,116,
23.216,138,
29.848,138,
36.480,9,
43.112,4,
49.744,10,
56.376,9,
63.008,1,
69.640,2,
76.272,5,
82.904,20,
89.536,108,
96.168,49,
102.800,25,
109.432,11,
116.064,4,
122.696,1,
129.328,2,
3.780,77,
9.670,10,
15.560,1,
21.450,0,
27.340,0,
33.230,0,
39.120,0,
45.010,0,
50.900,0,
56.790,0,
62.680,0,
68.570,0,
74.460,0,
80.350,0,
86.240,0,
92.130,0,
98.020,0,
103.910,0,
109.800,0,
115.690,2,
3.020,2,
3.232,0,
3.444,0,
3.656,0,
3.868,0,
4.080,2,
4.292,0,
4.504,0,
4.716,0,
4.928,0,
5.140,0,
5.352,0,
5.564,0,
5.776,0,
5.988,0,
6.200,0,
6.412,2,
6.624,1,
6.836,0,
7.048,1,
2.620,62,
7.152,105,
11.684,588,
16.216,49,
20.748,13,
25.280,7,
29.812,7,
34.344,5,
38.876,0,
43.408,0,
47.940,1,
52.472,0,
57.004,1,
61.536,0,
66.068,0,
70.600,0,
75.132,0,
79.664,0,
84.196,0,
88.728,1,
3.640,92929,
8.802,111,
13.964,50,
19.126,13,
24.288,5,
29.450,15,
34.612,7,
39.774,14,
44.936,10,
50.098,11,
55.260,16,
60.422,4,
65.584,13,
70.746,8,
75.908,9,
81.070,5,
86.232,60,
91.394,43,
96.556,1,
101.718,1,
