7.060,1,
8.795,3,
10.530,21,
12.265,96,
14.000,389,
15.735,282,
17.470,86,
19.205,240,
20.940,134,
22.675,114,
24.410,47,
26.145,14,
27.880,13,
29.615,9,
31.350,25,
33.085,47,
34.820,36,
36.555,15,
38.290,7,
40.025,6,
5.520,80,
10.742,37,
15.964,78,
21.186,463,
26.408,138,
31.630,62,
36.852,31,
42.074,298,
47.296,45,
52.518,30,
57.740,10,
62.962,1,
68.184,2,
73.406,1,
78.628,0,
83.850,3,
89.072,2,
94.294,4,
99.516,1,
104.738,3,
7.020,1,
7.971,0,
8.922,0,
9.873,1,
10.824,2,
11.775,0,
12.726,1,
13.677,0,
14.628,0,
15.579,0,
16.530,0,
17.481,0,
18.432,0,
19.383,1,
20.334,0,
21.285,0,
22.236,0,
23.187,0,
24.138,0,
25.089,2,
4.200,6,
5.997,0,
7.794,6,
9.591,4,
11.388,1,
13.185,0,
14.982,0,
16.779,0,
18.576,0,
20.373,1,
22.170,0,
23.967,1,
25.764,0,
27.561,0,
29.358,0,
31.155,0,
32.952,0,
34.749,0,
36.546,0,
38.343,1,
5.360,3556,
10.318,300,
15.276,79,
20.234,76,
25.192,84,
30.150,76,
35.108,70,
40.066,101,
45.024,66,
49.982,71,
54.940,55,
59.898,148,
64.856,128,
69.814,139,
74.772,267,
79.730,449,
84.688,350,
89.646,263,
94.604,158,
99.562,2,
