5.480,10,
6.824,51,
8.168,35,
9.512,41,
10.856,25,
12.200,22,
13.544,22,
14.888,20,
16.232,62,
17.576,78,
18.920,13,
20.264,6,
21.608,2,
22.952,1,
24.296,1,
25.640,1,
26.984,1,
28.328,4,
29.672,3,
31.016,5,
4.040,33,
6.193,34,
8.346,27,
10.499,83,
12.652,421,
14.805,59,
16.958,14,
19.111,75,
21.264,195,
23.417,453,
25.570,87,
27.723,112,
29.876,70,
32.029,42,
34.182,71,
36.335,85,
38.488,13,
40.641,4,
42.794,115,
44.947,81,
3.520,4,
4.543,0,
5.566,0,
6.589,0,
7.612,0,
8.635,0,
9.658,0,
10.681,0,
11.704,0,
12.727,0,
13.750,0,
14.773,0,
15.796,0,
16.819,0,
17.842,0,
18.865,0,
19.888,0,
20.911,0,
21.934,3,
22.957,1,
4.520,6,
5.889,4,
7.258,8,
8.627,21,
9.996,3,
11.365,3,
12.734,1,
14.103,0,
15.472,5,
16.841,8,
18.210,4,
19.579,1,
20.948,0,
22.317,15,
23.686,155,
25.055,178,
26.424,337,
27.793,130,
29.162,1,
30.531,2,
3.580,20,
4.054,3,
4.528,62,
5.002,2,
5.476,0,
5.950,1,
6.424,28,
6.898,5,
7.372,0,
7.846,0,
8.320,1,
8.794,0,
9.268,5,
9.742,120,
10.216,46,
10.690,34,
11.164,9,
11.638,1,
12.112,0,
12.586,1,
