2.660,640,
7.244,9183,
11.828,1532,
16.412,34,
20.996,1,
25.580,0,
30.164,2,
34.748,0,
39.332,2,
43.916,3,
48.500,3,
53.084,2,
57.668,1,
62.252,1,
66.836,0,
71.420,2,
76.004,2,
80.588,0,
85.172,0,
89.756,2,
1.520,271,
8.141,536,
14.762,169,
21.383,56,
28.004,2,
34.625,0,
41.246,0,
47.867,0,
54.488,0,
61.109,1,
67.730,1,
74.351,0,
80.972,4,
87.593,25,
94.214,16,
100.835,12,
107.456,6,
114.077,5,
120.698,2,
127.319,1,
2.800,1,
3.040,0,
3.280,0,
3.520,1,
3.760,0,
4.000,0,
4.240,0,
4.480,0,
4.720,4,
4.960,0,
5.200,0,
5.440,1,
5.680,0,
5.920,0,
6.160,0,
6.400,0,
6.640,0,
6.880,0,
7.120,0,
7.360,1,
2.040,15,
4.633,34,
7.226,45,
9.819,98,
12.412,165,
15.005,263,
17.598,84,
20.191,5,
22.784,7,
25.377,5,
27.970,6,
30.563,2,
33.156,0,
35.749,0,
38.342,0,
40.935,0,
43.528,0,
46.121,0,
48.714,0,
51.307,1,
3.920,61649,
8.444,116,
12.968,127,
17.492,36,
22.016,0,
26.540,0,
31.064,1,
35.588,1,
40.112,1,
44.636,0,
49.160,0,
53.684,3,
58.208,2,
62.732,1,
67.256,0,
71.780,0,
76.304,0,
80.828,0,
85.352,0,
89.876,2,
