2.040,84,
3.221,447,
4.402,257,
5.583,759,
6.764,415,
7.945,190,
9.126,83,
10.307,39,
11.488,11,
12.669,10,
13.850,5,
15.031,3,
16.212,4,
17.393,10,
18.574,15,
19.755,7,
20.936,4,
22.117,6,
23.298,42,
24.479,18,
2.600,31,
4.967,4,
7.334,104,
9.701,120,
12.068,21,
14.435,137,
16.802,106,
19.169,22,
21.536,33,
23.903,62,
26.270,62,
28.637,162,
31.004,14,
33.371,6,
35.738,4,
38.105,2,
40.472,0,
42.839,0,
45.206,0,
47.573,1,
3.480,4,
4.198,0,
4.916,0,
5.634,0,
6.352,0,
7.070,0,
7.788,0,
8.506,0,
9.224,0,
9.942,0,
10.660,0,
11.378,0,
12.096,0,
12.814,0,
13.532,0,
14.250,0,
14.968,0,
15.686,0,
16.404,0,
17.122,4,
1.540,44,
2.511,4,
3.482,19,
4.453,38,
5.424,54,
6.395,371,
7.366,166,
8.337,19,
9.308,6,
10.279,2,
11.250,0,
12.221,0,
13.192,0,
14.163,2,
15.134,0,
16.105,5,
17.076,10,
18.047,11,
19.018,2,
19.989,1,
1.820,98840,
6.570,45,
11.320,93,
16.070,31,
20.820,3,
25.570,2,
30.320,3,
35.070,1,
39.820,3,
44.570,1,
49.320,2,
54.070,2,
58.820,6,
63.570,0,
68.320,5,
73.070,1,
77.820,3,
82.570,4,
87.320,3,
92.070,18,
