5.220,635,
6.476,52,
7.732,116,
8.988,72,
10.244,60,
11.500,3993,
12.756,358,
14.012,269,
15.268,1750,
16.524,2458,
17.780,484,
19.036,126,
20.292,69,
21.548,96,
22.804,73,
24.060,28,
25.316,9,
26.572,2,
27.828,4,
29.084,1,
6.040,169,
12.884,138,
19.728,308,
26.572,36,
33.416,0,
40.260,7,
47.104,4,
53.948,1,
60.792,2,
67.636,1,
74.480,9,
81.324,12,
88.168,29,
95.012,47,
101.856,21,
108.700,16,
115.544,4,
122.388,0,
129.232,2,
136.076,1,
3.880,2,
4.038,0,
4.196,1,
4.354,1,
4.512,0,
4.670,0,
4.828,0,
4.986,0,
5.144,0,
5.302,0,
5.460,0,
5.618,0,
5.776,0,
5.934,0,
6.092,0,
6.250,0,
6.408,0,
6.566,1,
6.724,2,
6.882,1,
3.100,10,
4.609,14,
6.118,2,
7.627,12,
9.136,262,
10.645,170,
12.154,317,
13.663,6,
15.172,4,
16.681,2,
18.190,0,
19.699,0,
21.208,1,
22.717,0,
24.226,2,
25.735,1,
27.244,3,
28.753,2,
30.262,10,
31.771,6,
5.380,63281,
10.008,43,
14.636,60,
19.264,8,
23.892,3,
28.520,5,
33.148,9,
37.776,20,
42.404,8,
47.032,3,
51.660,9,
56.288,11,
60.916,14,
65.544,15,
70.172,15,
74.800,10,
79.428,12,
84.056,13,
88.684,25,
93.312,84,
