2.180,308,
5.872,671,
9.564,2724,
13.256,350,
16.948,25,
20.640,3,
24.332,3,
28.024,0,
31.716,0,
35.408,1,
39.100,0,
42.792,0,
46.484,0,
50.176,0,
53.868,0,
57.560,0,
61.252,0,
64.944,0,
68.636,0,
72.328,1,
2.720,113,
9.553,739,
16.386,318,
23.219,55,
30.052,2,
36.885,1,
43.718,1,
50.551,2,
57.384,2,
64.217,1,
71.050,0,
77.883,2,
84.716,40,
91.549,100,
98.382,36,
105.215,23,
112.048,9,
118.881,2,
125.714,0,
132.547,2,
3.660,50,
28.395,10,
53.130,0,
77.865,1,
102.600,0,
127.335,0,
152.070,0,
176.805,1,
201.540,0,
226.275,0,
251.010,0,
275.745,2,
300.480,0,
325.215,1,
349.950,2,
374.685,1,
399.420,0,
424.155,0,
448.890,0,
473.625,1,
2.320,1,
2.549,0,
2.778,0,
3.007,0,
3.236,0,
3.465,2,
3.694,1,
3.923,1,
4.152,0,
4.381,1,
4.610,0,
4.839,0,
5.068,0,
5.297,0,
5.526,0,
5.755,0,
5.984,0,
6.213,1,
6.442,0,
6.671,1,
2.340,11,
3.840,41,
5.340,41,
6.840,54,
8.340,40,
9.840,49,
11.340,20,
12.840,113,
14.340,350,
15.840,207,
17.340,163,
18.840,6,
20.340,5,
21.840,7,
23.340,2,
24.840,3,
26.340,1,
27.840,1,
29.340,0,
30.840,1,
3.400,98489,
8.020,70,
12.640,124,
17.260,24,
21.880,3,
26.500,2,
31.120,1,
35.740,0,
40.360,1,
44.980,0,
49.600,0,
54.220,0,
58.840,0,
63.460,0,
68.080,0,
72.700,0,
77.320,0,
81.940,2,
86.560,1,
91.180,6,
