3.700,6,
5.159,68,
6.618,199,
8.077,138,
9.536,109,
10.995,80,
12.454,122,
13.913,330,
15.372,417,
16.831,446,
18.290,175,
19.749,86,
21.208,39,
22.667,33,
24.126,22,
25.585,15,
27.044,8,
28.503,10,
29.962,25,
31.421,21,
2.980,30,
5.066,17,
7.152,36,
9.238,67,
11.324,103,
13.410,43,
15.496,30,
17.582,60,
19.668,66,
21.754,39,
23.840,108,
25.926,83,
28.012,27,
30.098,39,
32.184,77,
34.270,74,
36.356,4,
38.442,1,
40.528,4,
42.614,4,
2.780,1,
2.922,0,
3.064,0,
3.206,0,
3.348,0,
3.490,0,
3.632,0,
3.774,1,
3.916,0,
4.058,0,
4.200,0,
4.342,0,
4.484,0,
4.626,0,
4.768,0,
4.910,0,
5.052,0,
5.194,1,
5.336,0,
5.478,1,
2.600,863,
7.994,170,
13.388,503,
18.782,22,
24.176,86,
29.570,5,
34.964,5,
40.358,2,
45.752,1,
51.146,1,
56.540,1,
61.934,2,
67.328,0,
72.722,0,
78.116,0,
83.510,0,
88.904,0,
94.298,0,
99.692,0,
105.086,1,
5.540,31923,
12.023,66,
18.506,23,
24.989,3,
31.472,5,
37.955,5,
44.438,7,
50.921,6,
57.404,4,
63.887,10,
70.370,3,
76.853,8,
83.336,7,
89.819,11,
96.302,19,
102.785,0,
109.268,1,
115.751,0,
122.234,0,
128.717,1,
