6.520,8,
8.048,23,
9.576,65,
11.104,214,
12.632,203,
14.160,66,
15.688,181,
17.216,51,
18.744,27,
20.272,50,
21.800,44,
23.328,9,
24.856,6,
26.384,9,
27.912,36,
29.440,44,
30.968,47,
32.496,5,
34.024,5,
35.552,5,
5.720,58,
10.768,13,
15.816,392,
20.864,124,
25.912,68,
30.960,9,
36.008,203,
41.056,220,
46.104,24,
51.152,37,
56.200,0,
61.248,2,
66.296,1,
71.344,1,
76.392,0,
81.440,0,
86.488,0,
91.536,2,
96.584,2,
101.632,3,
9.840,4,
10.913,0,
11.986,0,
13.059,0,
14.132,0,
15.205,0,
16.278,0,
17.351,0,
18.424,0,
19.497,0,
20.570,0,
21.643,0,
22.716,0,
23.789,0,
24.862,0,
25.935,0,
27.008,0,
28.081,1,
29.154,0,
30.227,3,
3.160,23,
7.217,54,
11.274,4,
15.331,4,
19.388,3,
23.445,0,
27.502,0,
31.559,3,
35.616,0,
39.673,0,
43.730,1,
47.787,0,
51.844,1,
55.901,0,
59.958,0,
64.015,0,
68.072,0,
72.129,1,
76.186,0,
80.243,1,
4.460,4425,
9.136,241,
13.812,91,
18.488,79,
23.164,61,
27.840,69,
32.516,65,
37.192,44,
41.868,62,
46.544,113,
51.220,69,
55.896,74,
60.572,100,
65.248,86,
69.924,50,
74.600,71,
79.276,149,
83.952,199,
88.628,201,
93.304,152,
