6.460,9,
8.437,82,
10.414,260,
12.391,173,
14.368,183,
16.345,90,
18.322,110,
20.299,250,
22.276,90,
24.253,17,
26.230,48,
28.207,61,
30.184,36,
32.161,26,
34.138,38,
36.115,6,
38.092,4,
40.069,1,
42.046,0,
44.023,3,
4.540,151,
7.804,112,
11.068,174,
14.332,190,
17.596,518,
20.860,114,
24.124,124,
27.388,354,
30.652,304,
33.916,793,
37.180,413,
40.444,608,
43.708,54,
46.972,140,
50.236,512,
53.500,8,
56.764,12,
60.028,46,
63.292,2,
66.556,9,
3.080,3,
9.380,0,
15.680,0,
21.980,3,
28.280,0,
34.580,8,
40.880,0,
47.180,0,
53.480,0,
59.780,0,
66.080,0,
72.380,0,
78.680,0,
84.980,0,
91.280,0,
97.580,0,
103.880,0,
110.180,0,
116.480,0,
122.780,1,
3.720,6,
4.939,4,
6.158,0,
7.377,4,
8.596,0,
9.815,1,
11.034,1,
12.253,1,
13.472,0,
14.691,0,
15.910,0,
17.129,0,
18.348,0,
19.567,0,
20.786,0,
22.005,0,
23.224,0,
24.443,1,
25.662,1,
26.881,1,
3.360,11,
5.317,5,
7.274,19,
9.231,21,
11.188,13,
13.145,10,
15.102,44,
17.059,4,
19.016,15,
20.973,40,
22.930,44,
24.887,45,
26.844,10,
28.801,3,
30.758,4,
32.715,410,
34.672,677,
36.629,24,
38.586,0,
40.543,1,
4.640,20,
5.061,31,
5.482,2,
5.903,4,
6.324,73,
6.745,16,
7.166,17,
7.587,9,
8.008,33,
8.429,14,
8.850,5,
9.271,1,
9.692,0,
10.113,0,
10.534,0,
10.955,95,
11.376,166,
11.797,256,
12.218,46,
12.639,6,
