3.680,2,
5.069,7,
6.458,22,
7.847,51,
9.236,92,
10.625,64,
12.014,63,
13.403,270,
14.792,260,
16.181,295,
17.570,142,
18.959,37,
20.348,42,
21.737,43,
23.126,24,
24.515,11,
25.904,4,
27.293,6,
28.682,27,
30.071,25,
2.940,6,
5.537,40,
8.134,13,
10.731,65,
13.328,25,
15.925,24,
18.522,70,
21.119,18,
23.716,87,
26.313,81,
28.910,80,
31.507,123,
34.104,131,
36.701,10,
39.298,3,
41.895,5,
44.492,0,
47.089,1,
49.686,0,
52.283,1,
3.460,2,
4.372,0,
5.284,0,
6.196,0,
7.108,0,
8.020,0,
8.932,0,
9.844,0,
10.756,0,
11.668,0,
12.580,0,
13.492,0,
14.404,0,
15.316,0,
16.228,0,
17.140,0,
18.052,0,
18.964,0,
19.876,0,
20.788,2,
2.780,7,
5.070,18,
7.360,21,
9.650,7,
11.940,7,
14.230,3,
16.520,6,
18.810,3,
21.100,1,
23.390,1,
25.680,4,
27.970,5,
30.260,3,
32.550,0,
34.840,2,
37.130,0,
39.420,0,
41.710,0,
44.000,0,
46.290,2,
5.600,35021,
14.089,83,
22.578,9,
31.067,8,
39.556,21,
48.045,18,
56.534,20,
65.023,12,
73.512,9,
82.001,14,
90.490,43,
98.979,7,
107.468,0,
115.957,0,
124.446,0,
132.935,0,
141.424,0,
149.913,0,
158.402,0,
166.891,1,
