2.420,164,
3.775,477,
5.130,287,
6.485,741,
7.840,228,
9.195,54,
10.550,25,
11.905,13,
13.260,22,
14.615,11,
15.970,5,
17.325,6,
18.680,44,
20.035,15,
21.390,4,
22.745,16,
24.100,67,
25.455,77,
26.810,26,
28.165,2,
3.660,6,
5.572,2,
7.484,81,
9.396,77,
11.308,55,
13.220,26,
15.132,76,
17.044,181,
18.956,40,
20.868,39,
22.780,35,
24.692,82,
26.604,44,
28.516,162,
30.428,81,
32.340,8,
34.252,4,
36.164,4,
38.076,1,
39.988,1,
5.900,64,
24.733,1,
43.566,0,
62.399,0,
81.232,0,
100.065,0,
118.898,0,
137.731,0,
156.564,0,
175.397,0,
194.230,0,
213.063,0,
231.896,0,
250.729,5,
269.562,1,
288.395,1,
307.228,2,
326.061,1,
344.894,1,
363.727,1,
3.360,3,
4.082,1,
4.804,0,
5.526,0,
6.248,0,
6.970,0,
7.692,0,
8.414,0,
9.136,0,
9.858,0,
10.580,0,
11.302,0,
12.024,0,
12.746,0,
13.468,0,
14.190,0,
14.912,0,
15.634,0,
16.356,1,
17.078,3,
1.700,45,
2.661,2,
3.622,15,
4.583,15,
5.544,68,
6.505,127,
7.466,467,
8.427,56,
9.388,3,
10.349,2,
11.310,0,
12.271,0,
13.232,0,
14.193,0,
15.154,1,
16.115,3,
17.076,9,
18.037,12,
18.998,9,
19.959,3,
1.980,97926,
7.442,88,
12.904,143,
18.366,13,
23.828,4,
29.290,5,
34.752,1,
40.214,2,
45.676,4,
51.138,3,
56.600,9,
62.062,4,
67.524,4,
72.986,4,
78.448,7,
83.910,4,
89.372,13,
94.834,35,
100.296,0,
105.758,1,
