4.680,1,
5.877,8,
7.074,56,
8.271,71,
9.468,26,
10.665,30,
11.862,147,
13.059,277,
14.256,648,
15.453,1153,
16.650,389,
17.847,92,
19.044,27,
20.241,28,
21.438,6,
22.635,8,
23.832,29,
25.029,30,
26.226,33,
27.423,10,
4.560,19,
6.389,33,
8.218,13,
10.047,12,
11.876,51,
13.705,49,
15.534,16,
17.363,44,
19.192,74,
21.021,20,
22.850,17,
24.679,86,
26.508,56,
28.337,13,
30.166,36,
31.995,50,
33.824,58,
35.653,78,
37.482,52,
39.311,9,
3.240,1,
4.221,1,
5.202,0,
6.183,1,
7.164,0,
8.145,0,
9.126,0,
10.107,0,
11.088,0,
12.069,0,
13.050,0,
14.031,0,
15.012,0,
15.993,0,
16.974,0,
17.955,0,
18.936,0,
19.917,0,
20.898,0,
21.879,1,
3.280,8,
5.627,11,
7.974,21,
10.321,6,
12.668,2,
15.015,3,
17.362,6,
19.709,4,
22.056,1,
24.403,2,
26.750,3,
29.097,1,
31.444,0,
33.791,0,
36.138,2,
38.485,1,
40.832,0,
43.179,0,
45.526,0,
47.873,1,
5.560,28113,
10.333,37,
15.106,26,
19.879,15,
24.652,3,
29.425,1,
34.198,4,
38.971,3,
43.744,3,
48.517,3,
53.290,8,
58.063,11,
62.836,7,
67.609,6,
72.382,4,
77.155,1,
81.928,8,
86.701,5,
91.474,7,
96.247,19,
